k,distance_func,voting_func,weighting_func,f1_0,f1_1,f1_2,f1_3,f1_4,f1_5,f1_6,f1_7,f1_8,f1_9,train_time_0,train_time_1,train_time_2,train_time_3,train_time_4,train_time_5,train_time_6,train_time_7,train_time_8,train_time_9,test_time_0,test_time_1,test_time_2,test_time_3,test_time_4,test_time_5,test_time_6,test_time_7,test_time_8,test_time_9
3,ManhattanDistance,InverseDistanceWeightedVote,EqualWeighting,0.8148148148148148,1.0,1.0,1.0,0.9166666666666666,1.0,0.9090909090909091,1.0,1.0,1.0,0.0001227855682373047,0.00012993812561035156,8.797645568847656e-05,8.988380432128906e-05,8.296966552734375e-05,8.392333984375e-05,8.392333984375e-05,8.606910705566406e-05,8.296966552734375e-05,8.273124694824219e-05,0.007976055145263672,0.007765054702758789,0.007217884063720703,0.006256103515625,0.007192850112915039,0.007239818572998047,0.006816864013671875,0.0067768096923828125,0.0063250064849853516,0.0068511962890625
3,ManhattanDistance,InverseDistanceWeightedVote,InformationGainWeighting,0.8666666666666667,0.9032258064516129,0.896551724137931,0.88,0.896551724137931,0.896551724137931,0.8461538461538461,0.8888888888888888,0.88,0.8888888888888888,8.702278137207031e-05,8.58306884765625e-05,8.392333984375e-05,8.320808410644531e-05,8.296966552734375e-05,8.511543273925781e-05,8.296966552734375e-05,8.225440979003906e-05,8.20159912109375e-05,8.296966552734375e-05,0.007560014724731445,0.0076329708099365234,0.007174015045166016,0.006224870681762695,0.007075071334838867,0.0071637630462646484,0.006783008575439453,0.006605863571166992,0.0061800479888916016,0.006737947463989258
3,ManhattanDistance,InverseDistanceWeightedVote,ReliefFWeighting,0.7857142857142857,0.9655172413793104,0.9166666666666666,0.8333333333333334,0.96,0.96,0.9090909090909091,0.88,0.9090909090909091,1.0,8.487701416015625e-05,8.893013000488281e-05,8.702278137207031e-05,8.320808410644531e-05,8.296966552734375e-05,8.273124694824219e-05,8.320808410644531e-05,8.392333984375e-05,8.487701416015625e-05,8.296966552734375e-05,0.007542133331298828,0.007750272750854492,0.007144927978515625,0.006277799606323242,0.007184267044067383,0.007238149642944336,0.006806612014770508,0.006742000579833984,0.0062520503997802734,0.006796121597290039
3,ManhattanDistance,ShepardsWorkVote,EqualWeighting,0.7692307692307693,1.0,1.0,1.0,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,8.392333984375e-05,8.702278137207031e-05,8.487701416015625e-05,8.416175842285156e-05,8.296966552734375e-05,8.296966552734375e-05,8.296966552734375e-05,8.320808410644531e-05,8.273124694824219e-05,8.296966552734375e-05,0.007595062255859375,0.007683753967285156,0.007203102111816406,0.006247997283935547,0.007166862487792969,0.007228851318359375,0.006829738616943359,0.00671696662902832,0.006215333938598633,0.006788015365600586
3,ManhattanDistance,ShepardsWorkVote,InformationGainWeighting,0.8666666666666667,0.9032258064516129,0.896551724137931,0.88,0.896551724137931,0.896551724137931,0.8461538461538461,0.8888888888888888,0.88,0.8888888888888888,8.416175842285156e-05,8.511543273925781e-05,8.797645568847656e-05,0.00010180473327636719,8.296966552734375e-05,8.296966552734375e-05,8.296966552734375e-05,8.58306884765625e-05,9.107589721679688e-05,8.559226989746094e-05,0.007542848587036133,0.007718086242675781,0.007260799407958984,0.006306171417236328,0.007131814956665039,0.007213115692138672,0.00682377815246582,0.006798982620239258,0.006304025650024414,0.006795167922973633
3,ManhattanDistance,ShepardsWorkVote,ReliefFWeighting,0.7407407407407407,1.0,1.0,1.0,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,8.893013000488281e-05,8.606910705566406e-05,8.511543273925781e-05,8.416175842285156e-05,8.392333984375e-05,8.416175842285156e-05,8.296966552734375e-05,8.392333984375e-05,8.296966552734375e-05,8.20159912109375e-05,0.007721900939941406,0.007706880569458008,0.0072557926177978516,0.006296873092651367,0.007230043411254883,0.007259845733642578,0.006876945495605469,0.006730079650878906,0.0062770843505859375,0.00683283805847168
3,EuclideanDistance,MajorityClassVote,EqualWeighting,0.8148148148148148,0.9655172413793104,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.96,0.9090909090909091,0.9230769230769231,0.9090909090909091,1.0,8.702278137207031e-05,8.606910705566406e-05,8.392333984375e-05,0.00013208389282226562,0.00011587142944335938,8.797645568847656e-05,8.606910705566406e-05,8.392333984375e-05,8.296966552734375e-05,8.392333984375e-05,0.010033130645751953,0.010124921798706055,0.010439157485961914,0.00853109359741211,0.009409189224243164,0.009454965591430664,0.008989810943603516,0.008882999420166016,0.008338212966918945,0.009068965911865234
3,EuclideanDistance,MajorityClassVote,InformationGainWeighting,0.8666666666666667,0.9032258064516129,0.896551724137931,0.88,0.896551724137931,0.896551724137931,0.8461538461538461,0.8888888888888888,0.88,0.8888888888888888,8.58306884765625e-05,8.702278137207031e-05,8.511543273925781e-05,8.20159912109375e-05,8.296966552734375e-05,8.296966552734375e-05,8.320808410644531e-05,8.296966552734375e-05,8.320808410644531e-05,8.296966552734375e-05,0.009948015213012695,0.010066986083984375,0.009474039077758789,0.008287191390991211,0.009392023086547852,0.009464740753173828,0.008970022201538086,0.008797883987426758,0.00815582275390625,0.009076118469238281
3,EuclideanDistance,MajorityClassVote,ReliefFWeighting,0.7407407407407407,0.9285714285714286,0.9166666666666666,0.9090909090909091,0.96,1.0,0.9090909090909091,0.96,0.9565217391304348,1.0,8.392333984375e-05,8.606910705566406e-05,0.00012874603271484375,0.0001227855682373047,8.797645568847656e-05,8.916854858398438e-05,8.487701416015625e-05,8.392333984375e-05,8.296966552734375e-05,0.0001049041748046875,0.010121822357177734,0.0105438232421875,0.009835004806518555,0.008394956588745117,0.0095062255859375,0.00966191291809082,0.009155035018920898,0.008996963500976562,0.008491992950439453,0.009102106094360352
3,EuclideanDistance,InverseDistanceWeightedVote,EqualWeighting,0.8148148148148148,0.9655172413793104,1.0,0.9565217391304348,0.9166666666666666,1.0,0.9090909090909091,1.0,1.0,1.0,8.821487426757812e-05,9.775161743164062e-05,9.918212890625e-05,0.00011801719665527344,9.393692016601562e-05,9.918212890625e-05,9.870529174804688e-05,0.0001418590545654297,0.00011396408081054688,0.0001201629638671875,0.010210990905761719,0.01041722297668457,0.009943962097167969,0.00854802131652832,0.009819269180297852,0.009623050689697266,0.009467124938964844,0.009245157241821289,0.008685111999511719,0.009019851684570312
3,EuclideanDistance,InverseDistanceWeightedVote,InformationGainWeighting,0.8666666666666667,0.9032258064516129,0.896551724137931,0.88,0.896551724137931,0.896551724137931,0.8461538461538461,0.8888888888888888,0.88,0.8888888888888888,9.202957153320312e-05,9.417533874511719e-05,8.893013000488281e-05,8.797645568847656e-05,8.702278137207031e-05,8.58306884765625e-05,8.392333984375e-05,8.416175842285156e-05,8.296966552734375e-05,8.296966552734375e-05,0.0099639892578125,0.010127067565917969,0.009613752365112305,0.00830698013305664,0.009425163269042969,0.009527206420898438,0.009029865264892578,0.008912801742553711,0.008280038833618164,0.00900721549987793
3,EuclideanDistance,InverseDistanceWeightedVote,ReliefFWeighting,0.7407407407407407,0.9285714285714286,0.9166666666666666,0.9090909090909091,0.96,1.0,0.9090909090909091,0.96,0.9565217391304348,1.0,8.606910705566406e-05,8.606910705566406e-05,9.083747863769531e-05,8.392333984375e-05,8.296966552734375e-05,0.00011801719665527344,9.012222290039062e-05,0.00010395050048828125,0.00013589859008789062,0.00010180473327636719,0.010123968124389648,0.010328054428100586,0.009603023529052734,0.008392095565795898,0.009916067123413086,0.009708881378173828,0.009280920028686523,0.009618759155273438,0.008719205856323242,0.009650945663452148
3,EuclideanDistance,ShepardsWorkVote,EqualWeighting,0.7692307692307693,0.9655172413793104,1.0,1.0,0.9629629629629629,1.0,0.9523809523809523,1.0,1.0,1.0,0.00010180473327636719,8.916854858398438e-05,8.606910705566406e-05,8.296966552734375e-05,8.916854858398438e-05,8.702278137207031e-05,8.392333984375e-05,8.416175842285156e-05,8.392333984375e-05,8.392333984375e-05,0.009957075119018555,0.010061025619506836,0.009468317031860352,0.008226156234741211,0.00937795639038086,0.009477853775024414,0.008964061737060547,0.008877992630004883,0.008308887481689453,0.009048223495483398
3,EuclideanDistance,ShepardsWorkVote,InformationGainWeighting,0.8666666666666667,0.9032258064516129,0.896551724137931,0.88,0.896551724137931,0.896551724137931,0.8461538461538461,0.8888888888888888,0.88,0.8888888888888888,8.511543273925781e-05,8.606910705566406e-05,0.00010180473327636719,8.702278137207031e-05,8.487701416015625e-05,8.487701416015625e-05,8.487701416015625e-05,8.392333984375e-05,8.20159912109375e-05,8.296966552734375e-05,0.010014772415161133,0.010226249694824219,0.009471893310546875,0.008331060409545898,0.009446144104003906,0.009519100189208984,0.008948326110839844,0.00886392593383789,0.00815582275390625,0.008954048156738281
